4.08,49.62,-38.40
4.08,49.80,-38.76
4.26,49.80,-38.94
4.26,49.62,-38.94
4.08,49.56,-38.94
4.08,49.20,-38.82
3.84,49.20,-38.82
3.96,48.96,-39.18
4.02,49.14,-38.52
3.84,48.96,-38.16
3.84,48.66,-37.86
3.90,48.48,-37.86
4.08,48.12,-37.86
4.08,48.12,-37.98
4.62,48.24,-38.40
4.44,48.06,-38.04
4.26,48.06,-38.04
4.26,48.24,-38.40
4.08,48.48,-38.40
3.72,48.42,-38.04
3.72,48.42,-37.62
3.90,48.42,-37.80
3.48,48.30,-37.38
3.66,48.78,-36.90
3.84,48.60,-37.38
4.14,48.72,-37.44
4.62,48.90,-37.68
4.62,48.96,-37.32
4.62,48.96,-37.80
4.44,48.96,-37.50
4.62,49.08,-37.50
4.74,49.26,-37.68
4.56,49.62,-36.84
4.56,49.14,-36.42
4.26,48.90,-36.24
4.56,48.78,-36.54
4.80,48.96,-36.90
4.80,49.44,-37.02
4.56,49.62,-37.02
4.26,49.14,-37.26
4.44,48.96,-37.68
4.26,49.14,-37.86
4.08,49.14,-37.86
4.08,49.20,-37.86
3.66,49.38,-37.08
3.30,48.84,-36.66
3.30,48.84,-36.30
3.54,49.14,-36.66
3.66,49.38,-36.66
3.66,49.38,-36.66
3.66,49.50,-36.42
3.36,49.38,-36.78
3.54,49.38,-37.20
4.08,49.86,-37.98
4.44,49.68,-38.58
4.20,49.62,-38.22
3.90,49.14,-38.70
3.72,49.32,-38.94
3.90,49.50,-39.36
4.20,49.62,-39.00
3.84,49.56,-39.06
3.48,49.38,-38.22
3.42,49.38,-38.10
3.30,49.50,-38.40
3.48,49.92,-38.40
3.84,49.74,-38.40
4.20,49.62,-37.98
3.90,49.62,-37.80
4.26,49.26,-37.98
4.44,49.26,-38.40
4.56,49.44,-38.34
4.62,48.78,-37.86
4.62,48.78,-37.68
4.44,48.78,-37.44
3.90,48.78,-37.62
4.20,49.14,-38.04
4.02,49.14,-38.04
3.84,49.32,-38.04
3.72,48.84,-37.68
3.72,49.02,-37.80
3.84,48.78,-37.80
4.02,48.96,-38.22
4.20,48.96,-38.46
3.90,48.60,-38.28
4.08,48.78,-38.04
4.26,48.78,-37.80
4.26,49.08,-38.10
4.26,49.50,-38.46
4.02,49.80,-38.22
3.84,49.56,-37.80
3.66,49.14,-37.62
3.48,49.02,-37.86
3.72,49.20,-37.98
3.54,49.20,-38.22
4.02,49.26,-38.34
